timestamp,client_ip,domain,method,status,bytes
2026-05-26 20:02:08,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2747
2026-05-26 20:02:08,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3658
2026-05-26 20:02:09,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:02:09,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:02:15,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,63365
2026-05-26 20:02:16,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2466
2026-05-26 20:02:20,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:02:20,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:02:20,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 20:02:24,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2742
2026-05-26 20:02:24,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3658
2026-05-26 20:02:25,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:02:33,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3894
2026-05-26 20:02:36,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2468
2026-05-26 20:02:36,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2469
2026-05-26 20:02:36,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,2095
2026-05-26 20:02:38,127.0.0.1,relay-5828e690.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:02:40,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2752
2026-05-26 20:02:40,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3658
2026-05-26 20:02:41,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:02:53,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:02:54,127.0.0.1,relay-5828e690.net.anydesk.com,CONNECT,ALLOWED,1685
2026-05-26 20:02:56,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5136
2026-05-26 20:02:56,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3658
2026-05-26 20:02:57,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:03:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 20:03:11,127.0.0.1,relay-5828e690.net.anydesk.com,CONNECT,ALLOWED,1685
2026-05-26 20:03:12,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2752
2026-05-26 20:03:17,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3894
2026-05-26 20:03:20,127.0.0.1,main.vscode-cdn.net,CONNECT,ALLOWED,79512
2026-05-26 20:03:21,127.0.0.1,www.whatsapp.com,CONNECT,ALLOWED,7955
2026-05-26 20:03:21,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,4216
2026-05-26 20:03:22,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:03:27,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 20:03:28,127.0.0.1,relay-5828e690.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:03:36,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2468
2026-05-26 20:03:37,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2742
2026-05-26 20:03:37,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:03:38,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:03:41,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 20:03:44,127.0.0.1,relay-5828e690.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:03:58,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3718
2026-05-26 20:03:59,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:04:01,127.0.0.1,relay-5828e690.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:04:05,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 20:04:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 20:04:14,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5654
2026-05-26 20:04:14,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:04:15,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:04:16,127.0.0.1,relay-5828e690.net.anydesk.com,CONNECT,ALLOWED,2106
2026-05-26 20:04:18,127.0.0.1,relay-bb34cef2.net.anydesk.com,CONNECT,ALLOWED,1685
2026-05-26 20:04:19,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,2440
2026-05-26 20:04:19,127.0.0.1,www.google.com,CONNECT,ALLOWED,1492
2026-05-26 20:04:20,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,1578
2026-05-26 20:04:20,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,2379
2026-05-26 20:04:20,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,2025
2026-05-26 20:04:21,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,4544
2026-05-26 20:04:29,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:04:29,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:04:30,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:04:30,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2752
2026-05-26 20:04:30,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:04:31,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:04:34,127.0.0.1,relay-bb34cef2.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:04:36,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2835
2026-05-26 20:04:39,127.0.0.1,claude.ai,CONNECT,ALLOWED,88617
2026-05-26 20:04:39,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3973
2026-05-26 20:04:46,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2470
2026-05-26 20:04:50,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 20:04:51,127.0.0.1,relay-bb34cef2.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:04:53,127.0.0.1,www.google.com,CONNECT,ALLOWED,5381
2026-05-26 20:04:53,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2405
2026-05-26 20:04:53,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 20:05:06,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 20:05:07,127.0.0.1,relay-bb34cef2.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:05:08,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:05:09,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:05:09,127.0.0.1,www.google.com,CONNECT,ALLOWED,5382
2026-05-26 20:05:09,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:05:11,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2465
2026-05-26 20:05:14,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9546
2026-05-26 20:05:23,127.0.0.1,relay-bb34cef2.net.anydesk.com,CONNECT,ALLOWED,2106
2026-05-26 20:05:24,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,11118
2026-05-26 20:05:24,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:05:24,127.0.0.1,relay-d6c8a055.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:05:24,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 20:05:25,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:05:27,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,10992
2026-05-26 20:05:28,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2467
2026-05-26 20:05:28,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2473
2026-05-26 20:05:29,127.0.0.1,pubsub.razersynapse.com,CONNECT,ALLOWED,4806
2026-05-26 20:05:31,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:05:40,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2765
2026-05-26 20:05:41,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:05:41,127.0.0.1,relay-d6c8a055.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:05:42,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:05:46,127.0.0.1,easylist-downloads.adblockplus.org,CONNECT,ALLOWED,1009
2026-05-26 20:05:54,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,2379
2026-05-26 20:05:55,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:05:56,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,2456
2026-05-26 20:05:57,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2775
2026-05-26 20:05:57,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,1574
2026-05-26 20:05:57,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,10614
2026-05-26 20:05:57,127.0.0.1,relay-d6c8a055.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:06:02,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,6033
2026-05-26 20:06:02,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3718
2026-05-26 20:06:03,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:06:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 20:06:14,127.0.0.1,relay-d6c8a055.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:06:15,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:06:18,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:06:20,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:06:21,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,1576
2026-05-26 20:06:22,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,2028
2026-05-26 20:06:22,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,12537
2026-05-26 20:06:30,127.0.0.1,relay-d6c8a055.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:06:36,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5602
2026-05-26 20:06:36,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:06:36,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:06:38,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:06:43,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,54642
2026-05-26 20:06:44,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2468
2026-05-26 20:06:46,127.0.0.1,relay-d6c8a055.net.anydesk.com,CONNECT,ALLOWED,2106
2026-05-26 20:06:47,127.0.0.1,relay-a44c906d.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:06:52,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2775
2026-05-26 20:06:52,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:06:52,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:07:01,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:07:04,127.0.0.1,relay-a44c906d.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 20:07:06,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 20:07:07,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2775
2026-05-26 20:07:08,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:07:09,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:07:11,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2464
2026-05-26 20:07:17,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3897
2026-05-26 20:07:21,127.0.0.1,relay-a44c906d.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:07:23,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2767
2026-05-26 20:07:23,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:07:24,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:07:37,127.0.0.1,relay-a44c906d.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 20:07:39,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:07:40,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:07:40,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 20:07:52,127.0.0.1,relay-a44c906d.net.anydesk.com,CONNECT,ALLOWED,2104
2026-05-26 20:07:53,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:07:55,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5645
2026-05-26 20:07:55,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3656
2026-05-26 20:07:56,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:07:59,127.0.0.1,www.google.com,CONNECT,ALLOWED,5381
2026-05-26 20:07:59,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,1573
2026-05-26 20:08:00,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 20:08:00,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2468
2026-05-26 20:08:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 20:08:08,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2429
2026-05-26 20:08:10,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:08:11,127.0.0.1,claude.ai,CONNECT,ALLOWED,93221
2026-05-26 20:08:11,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2742
2026-05-26 20:08:16,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:08:17,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3720
2026-05-26 20:08:18,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:08:21,127.0.0.1,main.vscode-cdn.net,CONNECT,ALLOWED,79512
2026-05-26 20:08:22,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,4012
2026-05-26 20:08:26,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:08:31,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2428
2026-05-26 20:08:33,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3656
2026-05-26 20:08:34,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:08:39,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:08:42,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:08:46,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:08:46,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:08:49,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5592
2026-05-26 20:08:52,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 20:08:58,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,2100
2026-05-26 20:08:59,127.0.0.1,relay-300db5d9.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:09:02,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 20:09:03,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2467
2026-05-26 20:09:06,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 20:09:08,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,4300
2026-05-26 20:09:09,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:09:15,127.0.0.1,relay-300db5d9.net.anydesk.com,CONNECT,ALLOWED,1734
2026-05-26 20:09:24,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2765
2026-05-26 20:09:24,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:09:29,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3888
2026-05-26 20:09:30,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:09:31,127.0.0.1,relay-300db5d9.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:09:44,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3897
2026-05-26 20:09:47,127.0.0.1,relay-300db5d9.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:09:55,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5218
2026-05-26 20:10:01,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,4288
2026-05-26 20:10:02,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:10:03,127.0.0.1,relay-300db5d9.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:10:06,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 20:10:06,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:10:14,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9545
2026-05-26 20:10:17,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2742
2026-05-26 20:10:20,127.0.0.1,relay-300db5d9.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 20:10:28,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,11928
2026-05-26 20:10:29,127.0.0.1,hif-leim.deepseek.com,CONNECT,ALLOWED,2704
2026-05-26 20:10:29,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:10:30,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,3519
2026-05-26 20:10:35,127.0.0.1,relay-300db5d9.net.anydesk.com,CONNECT,ALLOWED,2097
2026-05-26 20:10:37,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:10:49,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3897
2026-05-26 20:10:49,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,4153
2026-05-26 20:10:50,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:10:54,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:11:05,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2742
2026-05-26 20:11:05,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3656
2026-05-26 20:11:05,127.0.0.1,www.facebook.com,CONNECT,BLOCKED,0
2026-05-26 20:11:05,127.0.0.1,www.facebook.com,CONNECT,BLOCKED,0
2026-05-26 20:11:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 20:11:06,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:11:06,127.0.0.1,www.facebook.com,CONNECT,BLOCKED,0
2026-05-26 20:11:06,127.0.0.1,www.facebook.com,CONNECT,BLOCKED,0
2026-05-26 20:11:10,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:11:11,127.0.0.1,www.facebook.com,CONNECT,BLOCKED,0
2026-05-26 20:11:11,127.0.0.1,www.facebook.com,CONNECT,BLOCKED,0
2026-05-26 20:11:12,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3897
2026-05-26 20:11:15,127.0.0.1,www.facebook.com,CONNECT,BLOCKED,0
2026-05-26 20:11:15,127.0.0.1,www.facebook.com,CONNECT,BLOCKED,0
2026-05-26 20:11:18,127.0.0.1,www.google.com,CONNECT,ALLOWED,3267
2026-05-26 20:11:18,127.0.0.1,lh3.google.com,CONNECT,ALLOWED,5261
2026-05-26 20:11:18,127.0.0.1,ogads-pa.clients6.google.com,CONNECT,ALLOWED,3815
2026-05-26 20:11:18,127.0.0.1,lh3.googleusercontent.com,CONNECT,ALLOWED,3805
2026-05-26 20:11:19,127.0.0.1,www.googleapis.com,CONNECT,ALLOWED,3166
2026-05-26 20:11:19,127.0.0.1,play.google.com,CONNECT,ALLOWED,3203
2026-05-26 20:11:20,127.0.0.1,oauthaccountmanager.googleapis.com,CONNECT,ALLOWED,8490
2026-05-26 20:11:20,127.0.0.1,lh3.google.com,CONNECT,ALLOWED,5260
2026-05-26 20:11:20,127.0.0.1,lh3.googleusercontent.com,CONNECT,ALLOWED,3805
2026-05-26 20:11:20,127.0.0.1,www.googleadservices.com,CONNECT,ALLOWED,2878
2026-05-26 20:11:20,127.0.0.1,www.googletagmanager.com,CONNECT,ALLOWED,2792
2026-05-26 20:11:20,127.0.0.1,history.google.com,CONNECT,ALLOWED,3120
2026-05-26 20:11:20,127.0.0.1,ogads-pa.clients6.google.com,CONNECT,ALLOWED,13187
2026-05-26 20:11:20,127.0.0.1,accounts.google.com,CONNECT,ALLOWED,2436
2026-05-26 20:11:20,127.0.0.1,play.google.com,CONNECT,ALLOWED,200368
2026-05-26 20:11:20,127.0.0.1,www.google.com,CONNECT,ALLOWED,135929
2026-05-26 20:11:21,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3656
2026-05-26 20:11:21,127.0.0.1,www.whatsapp.com,CONNECT,ALLOWED,7943
2026-05-26 20:11:22,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:11:27,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:11:32,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:11:33,127.0.0.1,claude.ai,CONNECT,ALLOWED,3877
2026-05-26 20:11:37,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,6684
2026-05-26 20:11:39,127.0.0.1,www.google.com,CONNECT,ALLOWED,1492
2026-05-26 20:11:39,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 20:11:43,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 20:11:49,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,1579
2026-05-26 20:11:50,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,4419
2026-05-26 20:11:55,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:11:58,127.0.0.1,www.google.com,CONNECT,ALLOWED,1492
2026-05-26 20:12:00,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 20:12:03,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,4131
2026-05-26 20:12:04,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 20:12:04,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:12:06,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 20:12:14,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3894
2026-05-26 20:12:16,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,2106
2026-05-26 20:12:18,127.0.0.1,relay-ce1fc904.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:12:19,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,6279
2026-05-26 20:12:25,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3723
2026-05-26 20:12:26,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:12:31,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2430
2026-05-26 20:12:31,127.0.0.1,beacons.gcp.gvt2.com,CONNECT,ALLOWED,6419
2026-05-26 20:12:31,127.0.0.1,accounts.google.com,CONNECT,ALLOWED,5770
2026-05-26 20:12:31,127.0.0.1,google.com,CONNECT,ALLOWED,8043
2026-05-26 20:12:35,127.0.0.1,relay-ce1fc904.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:12:35,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 20:12:41,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3656
2026-05-26 20:12:42,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:12:51,127.0.0.1,www.google.com,CONNECT,ALLOWED,5381
2026-05-26 20:12:51,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 20:12:51,127.0.0.1,relay-ce1fc904.net.anydesk.com,CONNECT,ALLOWED,1734
2026-05-26 20:12:57,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5630
2026-05-26 20:12:57,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3656
2026-05-26 20:12:58,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:12:59,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:13:01,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,1412
2026-05-26 20:13:06,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 20:13:07,127.0.0.1,relay-ce1fc904.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:13:11,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2430
2026-05-26 20:13:13,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2752
2026-05-26 20:13:13,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3656
2026-05-26 20:13:14,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:13:17,127.0.0.1,claude.ai,CONNECT,ALLOWED,52791
2026-05-26 20:13:17,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3950
2026-05-26 20:13:22,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:13:22,127.0.0.1,beacons.gcp.gvt2.com,CONNECT,ALLOWED,1694
2026-05-26 20:13:22,127.0.0.1,main.vscode-cdn.net,CONNECT,ALLOWED,79490
2026-05-26 20:13:23,127.0.0.1,relay-ce1fc904.net.anydesk.com,CONNECT,ALLOWED,2095
